,review_sentences,rating,has_spoiler
666, Review coming soon...,4,False
667, Review to come soon...,3,False
668, Review Coming soon...,4,False
669, Review to come soon...,3,False
670, Review Coming Soon...,4,False
671,  Intense Stars  There are no words to describe what I feel after reading this book!  I am absolutely speechless...  I mean Seriously???  I dont normally drink but after all that I think I just may need one or !  There has to be another book!  Ok so I spent a big part of the book in a love hate relationship with Twitch and Lexi.  Its rare you read about a hero like Twitch and that makes him all that more interesting.  Theres something about Twitch.  Hes just raw.  He is just all kinds of twisted but at the same time he had his sweet and happy moments with Lexi.  These two together are just a complete loving mess.  Dont feel sorry for me.  And dont assume you know me.  You dont know shit about me.  The story begins when we meet  year old Alexa trying to take care of a beat up  year old Antonio.  She feels sorry for him and tries to help him as best as she can.  But what she doesnt realize is that little act of kindness changed both of their lives forever.  Youre hurt.  No one else cares if Im hurt.  I whisper I do.  We stand there staring at each other a long time.  Finally he comes closer to me and asks Whats your name?  Alexa.  Alexa Ballentine.  He nods but says nothing.  Finally he comes closer to me and asks Whats your name?  Doesnt matter.  Youll forget it once Im gone.  Stepping closer I promise  No I wont.  Lifting his head he runs a hand through his messy brown hair to keep it out of his face.  He watches me a second more before he utters Antonio Falco.  As I read this book several parts of if made me contemplate putting it down and moving on to another book less... RAW... But thats just the thing though the story of Twitch and Lexi was just so intense and captivating that I had to keep reading and had to know if they did get their HEA.  Monsters dont always lurk in the shadows.  Sometimes they hide in plain sight.  I dont want a knight in shining armor.  I dont want a knight in scuffed armor.  I want his helmet to have dents.  I want my knight to be real and dark and savage.  I want my knight to be a survivor.  Someone whos been tested and got through his trails.  Not some pussy in gleaming metal.  So yes listen to the authors note This is not a love story.  This is a story of love gone wrong.  So if you cant handle reading a book that will strip you bare with every dark twisted compelling heart wrenching page.  Youll be forever unsatisfied.  No one will ever take care of you the way I can.  The way I know you want it.  I know what you need Lexi even if you dont know it yourself.  But Ill teach you.  I wont give much of the story away because reading it all for yourself is an experience you dont want to miss so I dont want to ruin it for you.  Ill just leave you with this... If you want a crazy complicated heart stopping soul wrenching story then you this is a MUST READ for you!   Shes in danger though.  And I need to keep her safe.  Because I love her.  Id kill anyone who tried to hurt her.  You said youd never leave me.  And Im holding you to that.  Because when youre safe again Im coming for you Angel.  link: http://jenreadit.com/raw.html,4,True
672,  Stars  Only for you  By: Genna Rulon  I will be honest and say that I expected the book to be much better.  In the first few chapters the banter between Everleigh and Hunter had me laughing and picturing really good things for the rest of the book.  But as the book progressed I feel like something was missing.  There was that great connection in the beginning Moments where I thought would be hilarious once discovered...  Sir you are no gentleman.  And you Miss are no lady.  What man can quote a scene from the  film classic?  That does not happen in real life hell it doesnt even happen in books.  I halted hastily in the middle of the parking lot.  Of courseit was obvious as a hooker at a debutant ballHunter.  Was.  Gay.  It explained his extraordinary looks for no straight man looks that goodits Gods joke at womens expense.  It explained his dislike of women at least this woman.  It explained his willingness to sit and listen to emotive music and contemplate the lyrical significance.  Most importantly it was the only plausible explanation for him quoting Rhett Butler the dashing yet scandalous civil war hero from the gold standard of chickflicks.  and then nothing...  Dont get me wrong the author had a great story the characters were lovable and fun but there was just something some connection missing.  I must say I loved Ev though she was simply one of a kind  Was he a cyborg created to epitomize masculine perfection testing the restraint of earthly women?  But who will bring me coffee in the mornings and breakfast treats?  Youre running a coffee shop.  You have those items at your disposal Hunter laughed.  That is true but who will give me big bear hugs each day?  Im sure you can persuade Sam to fill in for me when needed.  Shes physically incapable of giving me a bear hugshe can only provide tiny cub hugs.  So... in the end of the day this book is still a must read because everyone NEEDS their Everleigh and Hunter Fix.  Do you remember my tattoo?  I had it inked at the end of March.  Do you remember what it means  Forever.  You said it was the Japanese word for forever eternal.  Exactly.  Forever.  He put his hand over his heart and repeated himself separating the words ForEver.  I already knew for me there is only you.  No matter what happened between us in the future it would only ever be you.  I was made for youonly for you.  Anything I can do to help you?  Just be you Everleigh.  Thats all I need.  http://jenreadit.com/onlyforyou.html,3,False
673, Review to come soon....,4,False
674, Review to come soon...,4,False
675, Review to Come soon...,4,False
676, Review to Come soon...,4,False
677, Layers Deep Layers Trilogy   By: Lacey Silks Goodreads Author    Deep Stars   One word...  Cliffhanger!!  Ugh have I mentioned how much I hate cliffhanger?  Its a bittersweet feeling because in a way its good for the anticipation on what will happen next but in this case NOT SO MUCH!  Great read that may leave you blushing and wanting more... Now how can I explain my feelings about this book properly without giving too much away ??  Cross was too hot for his own good.  I couldnt let his Zeus like looks and charming mouth derail my plans.   Of course I liked him!  Even Mother Teresa would have liked him.  I dont sleep around Allie.  Im a onegirl kind of man.  I think that pretty much covers it Right?  Other than screaming HOT DAM!!!  So to Sum up Allie needs Tristan for her Revenge Tristan needs Allie for his Rescue the lines get blurred and things get OH SO INTERESTING!   Hit me.  I could have sworn Id heard a slight growl in his voice.  What?  Its not a request.  If you want me to consider you for the job you need to pin me to the floor.  You just want me on top of you.  I crossed my arms at my front.   Actually I want you under me and I wont have it any other way.  He grinned  I loved the story of Allie and Tristan It was a mixture of the beginning of their love but also gave you an insight on one of the biggest worldwide issues we have today... SEX TRAFFICKING.  Allie has to go under cover to get sold as a sex slave in order to try to save Tristans ex from being sold.  It was crazy to see the reality of sex trafficking.  As much as I hated reading about what some of the women went through in the book because I know its a reality in our lives more than wed like it to be it was a good way of showing the readers what many women out there are going through.  If I had a choice I wouldnt hire you.  Id keep you far away from the scum well be dealing with.  But youre too perfect for the job.  Youre beautiful smart and strong.  But on a lighter note... Allie and Tristan Cross were a great pair.  They completed each others every need with trust in each other from day one.  The chemistry between these two simply left me fanning myself...  Cocky a bit?   I guess youll have to wait and see.   Youre unbelievable.   I Know.  And Im glad you know it too.   Have you always been a tease Allie?  Or is it just for me?  What?  You say one thing but mean something else.  I can see the way your bodys reacting to me.  I mean come on... What can you really say to that?   You look beautiful when you blush.   You should get off me.  I felt my muscles tense.  I should and I will but know that I dont want to.  WOW!!   You taste much better than I imagined.  Imagined?  I wondered about your lips all night and couldnt sleep.  Now I dont have to wonder anymore.  Im glad I satisfied your curiosity.  But as much as Allie tried to keep their relationship strictly professional it only worked for about  seconds.  It was great to see the sparks between these two.  Because honestly with a guy like Cross I dont really blame her!   Id tasted forbidden fruit I couldnt get enough of.  And I wanted more I needed more.   Mr.  Impossibly hot could not only make me swoon in bed but also in his kitchen.   You perv!  Were supposed to be exercising.   Believe me my heart gets a better work out when I look at you.  So Like I said I hate Cliffhangers therefore I need more of Tristan!!  Like NOW !!  So keep posted for the second installment Layers Peeled.  Cant WAIT!  For more Reviews Check out my Blog  www.Jenreadit.com,4,False
678, . Stars  Ok so under normal circumstances Nick would be all kinds of creepy for watching Daisy.  But looking at it as a fictional perspective.... Its still odd but once you read on and get to know Nick you understand that in a way he doesnt know any better.  I was born a killer my teeth bared and I claimed my first victim almost before I had taken my first breath.  But that is Ukraine.  A boy on the streets without a gun is prey.  I have never been prey.  Always the hunter.  It takes many muscles to smile more to frown but only few to pull the trigger.  Of course being the main characters and all you cant help but fall in love with Nick and Daisy.  To watch both of them get over their fears and discover life together.  There is something so vibrant so aware so alive about him that it sings to me.  I am drawn to him like a moth to a flame.   I will kiss you Daisy.  I will kiss you all night.  I will do more than kiss you if you wish.  Daisy has just escaped her fathers prison and Nikolai is attempting to free himself from the only life he knows at the same time they are trying to build their first relationship.  Neither one of them knows what to do whats right and wrong in a relationship.  But together they work on building their trust and love for one another even through the obstacles their old insecurities and fears throw their way.   I knew I could not keep you he says.  His voice is hoarse with emotion.  Such a beautiful innocent soul.  I just wanted you for as long as I could have you.  I knew it was wrong and I did not care.  Someday I hope you forgive me.  There were times I just wanted to shake some sense into Daisy and there were times that I also wanted to tell Nikolai to Man up but I did enjoy learning about them.   The villains had a hard life.  They did not know any other way forward.   I cant hate Nick.  Im still hopelessly in love with him.  With the bad guy.  I wonder what this makes me.  I am not going to lie its an interesting read its not usually my favorite kind but I thoroughly did enjoy reading it.  Would I recommend it?  Yes I definitely would.   I love Nick for who he is Not what he is.  See the truth in my eyes and know I do this for you.  But whatever you decide Kitten I will support you.  Their love for one another despite all their struggles is so captivating that it makes it hard to explain.. So Ill just let their own words do the explaining...  Spasiba.  Why do you thank me?  For caring enough to care about how I feel.  I do not think you realize Daisy.  You are everything to me.   Every day that passes I love Nick more and more.  I dont care about his past.  We will build our own future together.   Were both patient people Nick and I. We know how to wait theres pleasure in the waiting.  So Read it Trust Me you will enjoy it!  For More Reviews  www.Jenreadit.com,3,False
679, CUTE,4,False
680,   AMAZING STARS  Ruin  By: Rachel Van Dyken  I ABSOLUTELY LOVED THIS BOOK!!!!!!!!!!!!!!!!!!!!!!!!!!!  I laughed out loud Smiled myself silly and Cried my eyes out but LOVED every single minute of it!!  I cant stress this enough but I LOVED LOVED LOVED the story of Wes and Kiersten.  Its an Amazing MUST READ!  It will leave you so caught up in emotions that you will be speechless and thinking about this book for weeks.... Trust me!  I turned around... and ran smack dab into a tree.  Or at least it felt like a tree.  But trees werent warm.  And they didnt have one two three four six Good Lord eight?  Eight packs?  Furthermore had I actually been feeling said persons eight pack?  And dear God I was counting.  I had touched each muscle.  And great my hand was still firmly placed against the guys stomach.  I jerked my hand back and closed my eyes.  Were you just counting my abs?  I think that in itself is enough said about Wes dont you think?  How can you not fall in love with him?  His eyes held my ruin.  Weston.  He held his hand .  And you are?  Screwed  Kiersten.   I seriously couldnt stare at him in the face that was how gorgeous he was.  Id never seen such a good looking guy in real life before.  Sure Id seen them on magazines and movies but this guy... He was living breathing walking sex.  And considering I had no experience in that department I was putting up every wall I could think of in order to remember to breathe.  I loved their instant connection and hilarious heartwarming banter.  I couldnt help but smile almost the entire time.  I dont get it.  I could have sworn the freshman RA was a female.  Sex change Weston said with a straight face.   I was a confused child.   Funny.  I rolled my eyes.  Seriously?  I requested an all girls dorm and got put in a coed building and then my RA is a  I was going to say hot guy by refrained from embarrassing myself.  Sex god.  He said it for me.   I know some people have all the luck.  I am struggling to write a review for this without giving too much away and ruining the suspense for you so I think its easier to let the characters speak for themselves...  Lisa and Gabe were simply HILARIOUS!!  I think everyone needs a roommate and friends like Lisa and Gabe.  My screaming broke a lamp?  No.  She shook her head.   My fall broke the lamp.  Seems jumping out of your bunk bed at one in the mornings a contact sport.  My lamp being the main target.  No worries.  She sighed.   It didnt suffer.  It shattered on contact with the floor.  And then again after I slipped on the teddy bear that also fell.  And thats great since it broke my fall onto the floor making it so I escape with two faint bruises.   Holy crap!  Im so sorry!  Nah its fine.  Im a walking accident.  She laughed.   But if you plan on screaming all night Im taking the floor.  My lamp killing days are behind me.   Oh and I sleepwalk so if you wake up to me standing over you try not to punch me in the face.   Wow were sure the fun pair.  And then there is the fact that Wes is keeping a major bomb from Kiersten spoilers  I was keeping something epic from her which sort of made me the villain in this tale.  But damn I wanted to be the hero.  For the first time in a year I wanted to live  because I wanted to spend every freaking day watching her open her eyes to the world.  Hell I wanted to be the first thing she saw.  Sometimes realitys a bitch.  Enough said...  So yes Read this book Love it Devour it!  Its just that good!  But before you do be sure to get comfortable make sure you are alone  be prepared to not sleep and definitely have the tissues ready!  I can tell you have a good heart... because the minute I met you I wanted to fight for it.  She was silent.  Thats how you can tell when someone has a good heart... when you want to be the one to make it beat.  I want all of your heart even the broken pieces the shredded ones that no longer fit.  I want all of them  all of you.  I need it all.  SWOOOON  http://jenreadit.com/ruin.html,5,False
681, Fun read!  But I must say... with that ending there better be another book coming soon!,3,False
682, Adorable funny story,3,False
683, AWESOME READ!!!  Full Review to come....,5,False
684, Review to come soon...,4,False
685, Review to come soon...,5,False
686,  Musical Stars  Maybe Someday  By: Colleen Hoover  I can honestly say that I am a HUGE Colleen Hoover book fan!  I have read both series she has written so far and LOVED everyone of them.  She has a way with words that I can honestly say I have cried my eyes out in each one of her books.  So with that in mind I have to say this book was a little different for me.  Its a really good book very well written and all I just didnt feel all of the emotions I am used to feeling when reading a Colleen Hoover book.  Dont get me wrong I really enjoyed reading the story of Ridge and Sydney.  The distinct and emotional way their love for music despite all obstacles pushed them together was amazing.  There is no way to write a full review without giving too much away so Ill try my best to let the characters words speak for themselves.  We try so hard to hide everything were really feeling from those who probably need to know our true feelings the most.  Sometimes in life we need a few bad days in order to keep the good ones in perspective.  It was beautiful to watch the two of them grow together not only through their struggles but also through the obstacles life has thrown at them.  To see them realize there is more to life then the issues they face.  A life of mediocrity is a waste of a life.  Words can sometimes have a far greater effect on a heart than a kiss.  Music is what brings them together its what brings light to the great connection they share.  Writing music together connects the two of them in a way they never thought possible to have with another.  However Ive learned that the heart cant be told when and who and how it should love.  The heart does whatever the hell it wants to do.  The only thing we can control is whether we give our lives and our minds the chance to catch up to our hearts.  These challenges and the enormity of the connection they share lead them to doing things they never thought they would be capable of.  I kiss her every way I can possibly kiss her because I plan on loving her every way I can possibly love her.  Every single time we refused to cave in to our feelings in the past makes this kiss completely worth the sacrifices.  The more I open up to him the more I need him.  The more I admit to myself that I need him the most it hurts to know that I still dont exactly have him.  I am not going to lie There were several times that I just wanted to shake Sydney and Ridge and tell them to just make up their mind already but then there was the soft side of me that can understand their struggle.  Theres no other way to describe how I feel.  I know that the way I think about her and feel about her is wrong but I struggle so much with how right it feels when Im with her.  See what I Mean??  Never in all my life and in all my years of living in a world of silence have I wanted to hear something as much as I want to hear her sing right now.  I want to hear her so bad it physically hurts.  I mean seriously???  How can your heart not hurt for these two after Ridge saying something like that?  Getting to know Ridge and the difficulties he has gone through opened my eyes to what it would be like to go through the same things.  Its crazy to see that it is a reality and what sometimes can tare someone apart can also bring others together.  God if just holding hands with him feels this intense I cant imagine what everything else with him would feel like.  I dont know when youll be ready for me.  It might be next month or next year.  Whenever it is just know that I have absolutely no doubt that we can make this work.  I know we can.  If there are two people in this world capable of finding a way to love each other its us.  So pretty much READ this book like right now!  You will LOVE it trust me!  www.jenreadit.com,4,False
687, What an adorable read!!!  Review Coming Soon,4,False
688, LOVED IT!!!!,5,False
689, AWESOME READ!!  FULL REVIEW TO COME,4,False
690, This book was absolutely ADORABLE!!!!!!!!!!!  It was an awesome light and FUN read.  I loved the characters but I absolutely LOVED Cam!!!!!!!!!!!!  Major Swoooon Worthy!  J  Youve been checking me out havent you?  Inbetween your flaming insults?  I feel like man candy.  Seriously between being HOT FUNNY and OH SO VERY ADORABLE Cam was the perfect catch!   Im not going out with you Cam.   I didnt ask you at this moment now did I One side of his lips curved up.   But you will eventually.  Youre delusional  Im determined.   More like annoying.   Most would say amazing.  Cam and Averys relationship is tough due to the secrets she keeps but he is the perfect match for breaking her out of her shell and facing her fears.  This book is definitely a MUST READ.  Trust me when I say this YOU will not regret it!  www.Jenreadit.com,5,False
691, AWESOME READ!!!  I loved to story of Aiden and Emma.  It was a little predictable but in a very fun easy read sort of way.  cant wait to start reading the proposal!,4,False
692, Another awesome KA read!  I just cant seem to get enough!!  I wish the book was longer because I wanted more of Hop and Lanie.,5,False
693, ABSOLUTELY AMAZING IN A WAY ONLY KA CAN!!  Full Review to come!,5,False
694, Absolutely loved it!!!!!!  Hello O lol .... Priceless ,5,False
695, Simply AMAZING!!!!!!!!!!!!  Once again Colleen Hoovers love stories leave me speechless and emotional.  AWESOME READ!,5,False
696, two words... Absolutely Adorable!!!  The love story of Hunter and Taylor was very entertaining and a great read.Simply an awesome Read!,5,False
697, Kristen did it again!  The story of Frankie and Benny was just simply absolutely AMAZING!!!  I could not put it down so much so when finished I picked up the other burg books and started rereading it to remember all the burg history.  So if you havent yet read it be sure to do sooo !!!,5,False
698, I Must say that I absolutely LOVED reading this book.  It was absolutely HILARIOUS!!!  I would definitely recommend it.  I loved the story and the characters but I most definitely LOVED Gavin funniest little boy ever.  I must Warn you though Do not read this in public or you will take the chance of people thinking your completely crazy for laughing out loud by yourself True story.  Once I started reading this book I was unable to put it down and I could not stop laughing.  I look forward to reading any other book Tara Sivec writes because reading Seduction and Snacks definitely made my day.,5,False
699, Ok soooo I was absolutely thrilled and so incredibly sad to read this book!  Trilled because I LOVED and MISSED the Rock Chicks and Hot Bunch but Extremely sad to see the series end.  Review to come...,5,False
700, I must say that so far I loved all of Kritens books but I REALLY Enjoyed reading the story of Chase  Faye!!  It was the perfect ending for Chace.  I loved watching Faye and Chaces relationship blossom and become what they both dreamed it would.  It was very cute that they both had been in love with each other for years and they finally got what they wanted.  I would definitely recommend this book once I started reading it I could barely put it down... so its THAT good!,5,False
701, I have to say that I absolutely loved this book!  Once I started reading it I could not put it down!  It was very entertaining to read.  I loved the characters they were crazy and fun but very enjoyable to read about.  I laughed out loud throughout the entire book and loved every minute of it.  I primarily liked Michael and Graces relationship but all the others were very entertaining as well.  I would definitely recommend this book to anyone who is looking for a fun read.  Its definitely a MUST READ!!!  I would love to read more books like it.,5,False
702, Death as an issue is not what one expects to find in young adult fiction.  It is central to this comingofage story and adroitly handled.  Accompanying this central issue are the expected themes: sexual awakening conflicts with parents identity issues choices to be made.  Early in the book we see Donna the narrator whose father has recently died deciding to become a mortician.  We follow her thinking on this as she navigates the world of senior year at high school.  The ending though predictable to adults may not be predictable to the intended audience.  And although I expected the resolutions my interest was held to see how they would be effected.  And for once changes in the characters attitudes were adequately motivated and believable.,5,False
703, I had to keep reminding myself it was written in the s ten years before Stonewall.  There was not much to locate it in time.  I havent decided if that is goodie makes it universal or badmissing its grounding in history.  It was an intense study of the selfhatred promoted by the homophobia of the times and its disastrous effects of partners both male and female.  There were stereotypical characters but the two main ones were well developed.  It was a page turner starting with something like this: tonight is the last night before the worst morning in my life.  I liked the use of flashback to tell the story  I seem to say that a lot.  The transitions of time were clear.,4,False
704, Written in  set in the sixties when Zimbabwe was still Rhodesia this novel follows two girls who are cousins in a mission school.  One is the narrator looking back at her life in the school from a more informed perspective.  There is just enough of the mature commentary to remind us of the incomplete version of the younger girl.  The first section describes Tambus life on the family farm while her brother goes to school and her attempt to grow enough corn and sell it to get her own school fees.  The next section shows her in the mission school living with her uncle the headmaster rooming with her cousin Nyasha.  The third section I will leave unidentified for it would be a giveaway.  In the second section as Tambu waits for her aunt the description of the uncles house conveys the difference between the conditions of the native population and the privileged black population.  Only very indirectly do we get indications of the white population.  The events that follow reveal the identity issues the two girls face.  I have just learned that a sequel was published in  and look forward to reading it.,5,False
705,  spoiler alert   I enjoyed this third book almost as much as the first two.  The plot had as many twists and turns and dangers mostly overcome.  I was not too surprised that Coin turned out to be a power grabber and liked the way she was dispatched with.  I liked the way the author avoided killing off either Gale or Peeta however I felt the way she dispensed with Gale was lame.  First his observation that Katniss only loved him when he was injured or needy and second his observation that the only thing he had had going was protecting her family.  These did not ring true.  And to blame him for Prims death because it may have been a weapon that he created also seemed a stretch.  Their hunting times had given them a much deeper bond than that.  Having the media people around almost all the time intensified the commentary on reality TV and having the two versions of news underlined the importance of knowledge in making decisions and of the press.  The three books together seem an indirect commentary on war video games that prepare for real war and the victors recognized the Hunger Games in the way the Capitol was booby trapped and even named the revolution Hunger Games .  I was surprised at Katniss voting for Hunger Games with the children of the decision makers of the Capitol.  I could see the revenge aspect.  I could see avoiding total depletion of population.  But it didnt seem in character for how much she had hated the games or for her moments of realizing that people in the capitol were people too.  So I am on the fence on that issue.  // On rereading after the movie.  I see Katnisss vote as strategy toward her new goal of killing President Coin rather than as a character inconsistency.  I see an intensification of the critique of the gamelike quality of the war in looking at contemporary drone warfare.  Perhaps Katnisss thought expressed only once makes enough sense to justify her shift from Gale to Peeta: She didnt need Gales anger she had enough of her own.  She needed Peetas attitude for balance.  She probably could have ended up happy with either.  Whenever objecting to Gales attitudes and strategies she balanced it with thoughts of her own actions that caused deaths of others thoughts made all the more important in these days of drone strikes and collateral damage.  Not enough that Prim is killed trying to attend the wounded there is also the tragic irony that Katniss became a tribute in order to save her in the beginning and the book ends with her death.  I see WWII connections I had missed in the last parachute attack being unnecessary because Snow was ready to surrender.  Id not believed him on the first read but came closer to believing him on the second though the ambiguity is pretty strong.  Also the double attack after medical aid has come in parallels Nagasaki after Hiroshima.  And the war to end all wars comments.,4,False
706, I had read that it was merely a repeat of The Hunger Games but decided to read it anyway.  And I am glad I did.  The revolutionary potential of Katniss actions has been noted and promoted a new level of oversight and punishment.  It read equally as well as the first one.,5,False
707, Quite a good read.  For once an ending seemed well handledonly one small piece seemed extraneous.  Some excellent character development.  I had forecast a totally different ending and mine would have worked well also but this one was better.  I find that I enjoy being right in forecasting the ending and I also enjoy being surprised by being wrong when it is well done.,5,False
708, This book should have been a nonfiction book presenting the silk factories.  The plot and characters seemed to exist only to illustrate an aspect of Chinese history or factory conditions or options in s China for women.  I am intrigued by the hair dressing ceremony wherein women could choose to become a member of the sisterhood of silk workers an alternative to arranged marriages.  A parallel ceremony to marriage the choice as permanent.  Like secular nuns.  Even if the factories allowed women to escape family and marriage even if it allowed them to send some support home it is not a good excuse for running a sweatshop and this factory did become/was always thathence the strike.  However the strike was unconvincing the results too easy.  I have read about the labor movements beginning in the US of A and I must confess that I am now interested to learn to what extent there was a parallel movement in China and if indeed it was that much easier than in the US.  There seemed an abrupt shift from isolated rural to involvement with the Japanese invasion.  While it was abrupt it may have reflected the awareness of the rural people as the fighting moved closer to them.  So I have mixed feelings about the ending.  There were slight hints earlier of trouble up north.  The entrance of difficulties still felt sudden and intrusive.  Maybe war is like that.,3,False
709, Some very interesting character development an attention holding plot.  Some historic information about World War II women prisoners though the country was changed.  Once the main character became an entrepreneur it became unbelievable but still a fun read.,4,False
710, The plot pacing was excellent and the book held my attention.  The wellrounded character development allowed me to change my opinion of several actors.,5,False
711, Two things appealed to me about this book.  First I am fascinated by animals learning human language had read about Nim Chimsky long ago and was fascinated by the use of sign language with animals.  I appreciated the notes at the end leading to research backing the novel actions and to the comment that most of the ape  human conversation was based on real conversations although the book was fiction.  Second it was a real page turner with twists and turns.  Some events I could figure out ahead and some surprised me a nice balance.,5,False
712, After reading that the author has both Armenian and Turkish ancestors I appreciated the history of the book more.  As with many novels with a historical context it dealt with history that I am not overly familiar with.  I appreciated the character development most throughout this rather slowly paced novel.  The aunts progressed from grotesques in the beginning to loveable characters by the end.  The plot had enough twists and turns to really hold my interest.  I both enjoyed and got frustrated by the alternating families and settings.  The author gave clues to help keep characters contexts straight but not clues as to which of many in some listings to remember.  I guess that is what second readings are for.,5,False
713, The plot a page turner.  The maids reflect the Mammy stereotype.  I would like to see the story written by one of the maids.  I recommend Maid in the USA by Mary Romano as a corrective.  It is an ethnography about real live maids along with research about labor law and how it hasnt been applied to housemaids.  The dialect was a sad imitation of Black Vernacular English.,2,False
714, A page turner.  Since I hate reality TV I valued the parody of it.  Some good character development.,4,False
715, I was a little slow in getting around to reading this one.  I did start it once quite a while ago but couldnt get into it.  This time I forged through the first  pages to finally become engaged as Offred told more of her past in contrast to her present.  The movement between past and present is often quick mere hints but gradually they pile up into a whole.The treatment of women is an extension of attitudes as current now as when the book was written.  For quite a number of pages the pace remained slow the life restricted routine.  Various liaisons later and the pace quickens.  For once an ending is well done.  There is ambiguity whether she is taken by friend or foe at the end.  Then there are the scholars reports in the s after the finding of the journal that is the novel.  The ambiguity is only partially resolved.  Offred made it to Maine but there is no further trace.  A parallel to the end of Offreds friend Moira.,5,True
716, I was afraid it would merely be a rerun of Pillars in a new era but it managed to add a new dimension.,4,False
717, Although it is long it was hard to find a place to put it down.  Some very interesting characters especially the women.,5,False
718, Saleem was born at midnight at the same time as India got its independence thus the novel claims the two were intertwined.  There is also the claim that past generations and history are essential to understanding identity along with future events caused by actions or inactions of the person however this idea is undercut almost as often as it is presented.  On the first reading I was just confused.  On the second I kept better track of the characters because I remembered most of the names that reappeared.  I was also better able to keep track of India/Pakastan history and politics the second time through.  I laughed frequently but most heartily at the chapter Hit the Spittoon and at the courtship in fragments with the sheet with the hole.  Fragmentation imagery abounds in the story and in the related history.  Rushdie presents an interesting study of relativity.  One memorable mention was this: India is a land of alternative realities and Pakastan a land of infinite falsehoods.  Not quite quoted exactly Another is the section about the India/Pakastan war that juxtaposes the headlines from newspapers from each country.  And a view of history: Saleem remembers things partially and fills in the gaps.  Other events make us question his reliability as recorder.  I am glad I took the time to reread it because the second reading was a valuable experience.,5,False
719, Darker than her other books.,5,False
720, The book has been around a while so I was familiar with the general themes.  Still it was interesting to read about studies and see their methods analyzed as well as getting other details to fill in the outline.,0,False
721, While each book stands alone each also refers to previous books and recognizing references adds to the pleasure.  Having read some out of sequence hinders some of my suspicions because a potential suspect arises but I know s/he appears in a later book.  That is not the authors fault.  Clara and Myrna and Ruth are major characters in this one as they were in the ones before.  The focus shifts among other villager/ investigator people though some of them seem to be steady players.  The major ones continue to be well developed and interesting.  And mostly likable.  When reading a later book and coming across a reference to the Arnot case Id expected one of the earlier books to be about it.  However the first book also referred to it in the past.  There was a bit of explanation in  and more in  for which I was grateful.  This third in the series is the best so far after a rather odd beginning with a seance.  The clues and red herrings were adroitly handled all the way to the end.,5,False
722, The primary thing for me in a mystery is how well the various options for solution are kept open till the end.  In this book that was accomplished very well.  The secondary consideration is characterization and I am really growing to like the regulars in Pennys novels.  I am amused however by what seems an inconsistency.  In the later books there is no online connectivity from Three Pines in the earlier ones there is albeit Slow.  I was about to capitalize slow however according to the book that would imply an acronym.  As in Ruths poetry Im FINE.  A good read.,5,False
723, Fun to head back to  after reading  of the more recent one more new one yet to read.  And interesting fact: Id always assumed references to prior cases were references to prior books.  However here in the first book are references to prior cases.  Either it is just part of the needed context or there will be a new novel set before this first one.  Time will tell.  Also amusing.  Here in the first one cell phones worked in Three pines.  In the later ones they dont.  And as far as I can tell an inconsistency within this first one: an early scene takes place in the bistro and it is about a delay later when that delay is explained it also happened at the bistro so would have been impossible for the waiting person to have missed it.  Small detail.  One thing I enjoy about Pennye mysteries is the characterization and it is present in this early book.  And she does well at red herring clues among the real clues.,4,False
724, Excellent as mysteries go.  Some interesting character development.  Definitely a page turner with enough false cues to keep me guessing.  And reading.  Quite a page turner.  Occasionally it was quite confusing where I was in the chronology of the story as scenes changed.  It is funny to read a series backwardsand I had happened to read the next one first.  Lessens the anxiety as the plot thickens.  But I think Ill go back to the beginning for the rest.  Nov.  Having read  I returned to this one.  I had forgotten many details already so it was an interesting read again.  Plus details had more meaning after having read the previous volumes.  After the less intriguing  my interest in this one was much higher.  Back in Three Pines the villagers again appeared some growing some not.  The richer plot and characterization was a relief and joy.,5,False
725, This is the second one I have read and both featured art.  I wonder if that is true of all.  If so I will enjoy it.  This one was well paced and had the right amount of twists false leads and turns however I am not convinced the ending was inevitable or the best possible.  One structural thing I found a little disconcerting was the extremely short segments before switching points of view.  One thing I have liked about the two I have read was that character development is as important as solving the mystery.  I will be reading more of the series.  Back references are explained enough for those of us reading out of order but Id guess it would be more fun if you knew the back story.  it will be a different kind of reading fun to read them knowing what story follows.  January   I am reading the series in order yes it is more fun reading this one and knowing the various back stories.  I found the short segments less distracting than on first read maybe because I knew the outcome so was less interested in knowing what happened and what was going to happen.  I also found the ending more believable maybe because I caught more of the details along the way.,5,False
726, Mildly entertaining.  Some interesting social attitudes and family conflicts.  Conversation was not convincing as conversation.  Unexpected ending.,3,False
727, The major spokespeople are Alma Maribels mother and Mayor Maribels friend.  Others from the immigrant community get a short vignette.  While the vignettes provide insight into reasons for immigrating and where it led the immigrants they do not seem well integrated into the novel.  I tried to look at the main character of the novel as the group called immigrants but I couldnt make it work.  It is mostly Almas story.  The plot moves well otherwise with events feeling inevitable given choices made.  And yes it seemed likely that those characters would make those choices.  The characters save one or two are quite likable and the main characters are well developed.  It was the Multnomah County Everybody Reads book and I look forward to the discussions it should promote.,4,False
